,permit_number,permit_type,permit_type_definition,permit_creation_date,block,lot,street_number,street_number_suffix,street_name,street_suffix,unit,unit_suffix,description,status,status_date,filed_date,issued_date,completed_date,first_construction_document_date,structural_notification,number_of_existing_stories,number_of_proposed_stories,voluntary_soft_story_retrofit,fire_only_permit,estimated_cost,revised_cost,existing_use,existing_units,proposed_use,proposed_units,plansets,tidf_compliance,existing_occupancy,proposed_occupancy,existing_construction_type,existing_construction_type_description,proposed_construction_type,proposed_construction_type_description,site_permit,last_permit_activity_date,application_submission_method,adu,primary_address_flag,supervisor_district,neighborhoods_analysis_boundaries,zipcode,location,point_source,record_id,data_as_of,data_loaded_at
454,202306210464,8,otc alterations permit,2023-06-21T00:00:00.000,1024,021,3091,,Sacramento,St,,,"replace (e) fur w/ 2 stage fur (direct-vent). installing a platform and service light in attic space above bathroom floor bathrooms. connecting all ducting, gas, and electrical connections. ducting alterations to add 2 new registers to serve the downstairs space. less than 25' new duct.",issued,2023-06-21T10:38:47.000,2023-06-21T09:19:31.000,2023-06-21T10:38:47.000,,,,3.0,3.0,,,14582.0,14582.0,1 family dwelling,1.0,1 family dwelling,1.0,0,,"R-3,B","R-3,B",5,wood frame (5),5,wood frame (5),,2023-06-21T10:28:38.000,in-house,N,,2,Pacific Heights,94115.0,POINT (-122.443643424 37.788407822),parcel_centroid,1671570357081,2023-06-26T23:55:00.000,2023-06-27T04:12:11.000
455,202306210490,8,otc alterations permit,2023-06-21T00:00:00.000,1205,052,443,,Broderick,St,,,bathroom remodel of 1/2 bath with bathub and bathroom vanity. remodel in-kind.,issued,2023-06-21T11:16:30.000,2023-06-21T10:28:52.000,2023-06-21T11:16:30.000,,,,3.0,3.0,,,12000.0,12000.0,apartments,3.0,apartments,3.0,0,,R-2,R-2,5,wood frame (5),5,wood frame (5),,2023-06-21T11:14:04.000,in-house,N,Y,5,Hayes Valley,94117.0,POINT (-122.439681858 37.774411551),parcel_centroid,1671598510330,2023-06-26T23:55:00.000,2023-06-27T04:12:11.000
456,202306210541,8,otc alterations permit,2023-06-21T00:00:00.000,3631,017,993,,Dolores,St,,,reroofing.,issued,2023-06-21T15:34:52.000,2023-06-21T13:45:30.000,2023-06-21T15:34:52.000,,,,4.0,4.0,,,22500.0,22500.0,apartments,6.0,apartments,6.0,0,,R-2,R-2,5,wood frame (5),5,wood frame (5),,2023-06-21T15:31:22.000,in-house,N,,8,Mission,94110.0,POINT (-122.424917301 37.753670758),parcel_centroid,1671654510478,2023-06-26T23:55:00.000,2023-06-27T04:12:11.000
457,202306200458,8,otc alterations permit,2023-06-20T15:21:50.000,5948,031,570,,Silver,Av,,,re-roofing: remove and replace roofing material / existing roofing material (in-kind),issued,2023-06-20T15:28:18.000,2023-06-20T15:21:50.000,2023-06-20T15:28:18.000,,,,,,,,12666.0,12666.0,2 family dwelling,,2 family dwelling,,0,,R-3,R-3,,,,,,2023-06-20T15:21:50.000,website,N,Y,11,Excelsior,94112.0,POINT (-122.424725963 37.728500771),parcel_centroid,1671563192201,2023-06-26T23:55:00.000,2023-06-27T04:12:11.000
458,202306200451,3,additions alterations or repairs,2023-06-20T14:22:13.000,1257,001,815,,Buena Vista West,Av,,,"as builts for bpa#202208241155, f/a system, add panel, communicator, smokes, pull stations, & notification devices.",filed,2023-06-20T14:22:13.000,2023-06-20T14:22:13.000,,,,,3.0,3.0,,Y,1.0,0.0,misc group residns.,53.0,misc group residns.,53.0,2,,R-4,R-4,5,wood frame (5),5,wood frame (5),,2023-06-22T15:34:15.000,in-house,N,Y,8,Haight Ashbury,,POINT (-122.443073883 37.769341601),parcel_centroid,1671557241181,2023-06-26T23:55:00.000,2023-06-27T04:12:11.000
459,202306200438,8,otc alterations permit,2023-06-20T13:14:39.000,6053,037,527,,Wayland,St,,,re-roofing: remove and replace roofing material / existing roofing material (in-kind),issued,2023-06-20T13:15:57.000,2023-06-20T13:14:39.000,2023-06-20T13:15:57.000,,,,,,,,16000.0,16000.0,2 family dwelling,,2 family dwelling,,0,,R-3,R-3,,,,,,2023-06-20T13:14:39.000,website,N,Y,9,Portola,94134.0,POINT (-122.407467148 37.72506261),parcel_centroid,1671542195077,2023-06-26T23:55:00.000,2023-06-27T04:12:11.000
460,202306200433,8,otc alterations permit,2023-06-20T12:47:18.000,2976,014,200,,Granville,Wy,,,"replace (1) kitchen side door, milgard, fiberglass door. dual pan, low e obscured tempered glass.  u-factor 0.30, replace in-kind, same size/location, no structural work. not visible from street.",issued,2023-06-20T13:19:36.000,2023-06-20T12:47:18.000,2023-06-20T13:19:36.000,,,,2.0,2.0,,,3800.0,3800.0,1 family dwelling,1.0,1 family dwelling,1.0,0,,R-3,R-3,5,wood frame (5),5,wood frame (5),,2023-06-20T13:17:41.000,in-house,N,Y,7,West of Twin Peaks,94127.0,POINT (-122.462350338 37.742575939),parcel_centroid,1671535148661,2023-06-26T23:55:00.000,2023-06-27T04:12:11.000
461,202306200430,8,otc alterations permit,2023-06-20T12:36:17.000,3540,055,134,,Henry,St,,,reroofing,issued,2023-06-20T13:00:39.000,2023-06-20T12:36:17.000,2023-06-20T13:00:39.000,,,,2.0,2.0,,,24500.0,24500.0,2 family dwelling,2.0,2 family dwelling,2.0,0,,R-3,R-3,5,wood frame (5),5,wood frame (5),,2023-06-20T12:55:22.000,in-house,N,,8,Castro/Upper Market,94114.0,POINT (-122.434142157 37.766853996),parcel_centroid,1671532437410,2023-06-26T23:55:00.000,2023-06-27T04:12:11.000
462,202306200430,8,otc alterations permit,2023-06-20T12:36:17.000,3540,055,132,,Henry,St,,,reroofing,issued,2023-06-20T13:00:39.000,2023-06-20T12:36:17.000,2023-06-20T13:00:39.000,,,,2.0,2.0,,,24500.0,24500.0,2 family dwelling,2.0,2 family dwelling,2.0,0,,R-3,R-3,5,wood frame (5),5,wood frame (5),,2023-06-20T12:55:22.000,in-house,N,Y,8,Castro/Upper Market,94114.0,POINT (-122.434142157 37.766853996),parcel_centroid,1671531157416,2023-06-26T23:55:00.000,2023-06-27T04:12:11.000
463,202306200380,3,additions alterations or repairs,2023-06-20T10:00:32.000,0962,010,2725,,Broadway,,,,"renovation of the existing house & garage. addition of the underground areas in the basement, level 2 and 3. revised facades of the building while staying within existing envelope of the building.",triage,2023-06-20T10:00:32.000,,,,,,4.0,4.0,,,1800000.0,,1 family dwelling,1.0,1 family dwelling,1.0,1,,R-3,R-3,V,,V,,,2023-06-26T12:00:41.000,epr website,N,Y,2,Pacific Heights,94115.0,POINT (-122.442156814 37.79310337),parcel_centroid,167147585474,2023-06-26T23:55:00.000,2023-06-27T04:12:11.000
464,202306200376,8,otc alterations permit,2023-06-20T09:41:00.000,5435,024,2071,,Carroll,Av,,,re-roofing: remove and replace roofing material / existing roofing material (in-kind),issued,2023-06-20T09:41:37.000,2023-06-20T09:41:00.000,2023-06-20T09:41:37.000,,,,,,,,17720.0,17720.0,2 family dwelling,,2 family dwelling,,0,,R-3,R-3,,,,,,2023-06-20T09:41:00.000,website,N,Y,10,Bayview Hunters Point,94124.0,POINT (-122.402330668 37.729755016),parcel_centroid,1671470182339,2023-06-26T23:55:00.000,2023-06-27T04:12:11.000
465,202306200370,8,otc alterations permit,2023-06-20T09:14:11.000,1355,011,2,,Lake,St,,,one 500 gallon propane tank to supply temporary boiler for constructoin project.,filed,2023-06-20T09:14:11.000,2023-06-20T09:14:11.000,,,,,3.0,3.0,,Y,1.0,0.0,church,,church,,2,,A-3,A-3,1,constr type 1,1,constr type 1,,2023-06-20T08:42:59.000,in-house,N,Y,1,Inner Richmond,94118.0,POINT (-122.459793202 37.787336582),parcel_centroid,1671463372077,2023-06-26T23:55:00.000,2023-06-27T04:12:11.000
466,202306200368,8,otc alterations permit,2023-06-20T09:05:35.000,0500,008,1212,,Lombard,St,,,as build residential fire sprinker system change out 2 spkrs-bsmt.m.room-battery storage. new density-extra hazard group 2. arch pa# 201605187513s1/r1. fire ba# 202106222958,issued,2023-06-21T11:28:00.000,2023-06-20T09:05:35.000,2023-06-21T11:28:00.000,,,,4.0,4.0,,Y,1300.0,1300.0,2 family dwelling,2.0,2 family dwelling,2.0,2,,R-3,R-3,5,wood frame (5),5,wood frame (5),,2023-06-21T11:25:14.000,in-house,N,,3,Russian Hill,94109.0,POINT (-122.421850562 37.801953878),parcel_centroid,1671460506488,2023-06-26T23:55:00.000,2023-06-27T04:12:11.000
467,202306200368,8,otc alterations permit,2023-06-20T09:05:35.000,0500,008,1210,,Lombard,St,,,as build residential fire sprinker system change out 2 spkrs-bsmt.m.room-battery storage. new density-extra hazard group 2. arch pa# 201605187513s1/r1. fire ba# 202106222958,issued,2023-06-21T11:28:00.000,2023-06-20T09:05:35.000,2023-06-21T11:28:00.000,,,,4.0,4.0,,Y,1300.0,1300.0,2 family dwelling,2.0,2 family dwelling,2.0,2,,R-3,R-3,5,wood frame (5),5,wood frame (5),,2023-06-21T11:25:14.000,in-house,N,Y,3,Russian Hill,94109.0,POINT (-122.421850562 37.801953878),parcel_centroid,167145972060,2023-06-26T23:55:00.000,2023-06-27T04:12:11.000
468,202306200364,8,otc alterations permit,2023-06-20T08:57:51.000,3710,019,45,,Fremont,St,,,"t.i - existing fire sprinkler system.relocte 143 pendents sprinkler, relocate 30 upright sprinkers.  ref pa# 202304286752",issued,2023-06-23T10:49:12.000,2023-06-20T08:57:52.000,2023-06-23T10:49:12.000,,,,34.0,34.0,,Y,108000.0,108000.0,office,,office,,2,,B,B,1,constr type 1,1,constr type 1,,2023-06-23T10:46:50.000,in-house,N,Y,6,Financial District/South Beach,94105.0,POINT (-122.397133398 37.791242409),parcel_centroid,1671456164588,2023-06-26T23:55:00.000,2023-06-27T04:12:11.000
469,202306200361,8,otc alterations permit,2023-06-20T08:48:23.000,0233,044,4,,Embarcadero Center,,,,"t.i - existing fire sprinkler system.45 relocated and 5 add pendents sprinkers, 4 relocated upright sprinklers, 9 removed pendents sprinklers. ref pa# 202306089518",issued,2023-06-20T13:03:27.000,2023-06-20T08:48:23.000,2023-06-20T13:03:27.000,,,,45.0,45.0,,Y,34000.0,34000.0,office,,office,,2,,"B,M,S-2","B,M,S-2",1,constr type 1,1,constr type 1,,2023-06-20T12:59:49.000,in-house,N,Y,3,Financial District/South Beach,,POINT (-122.396063297 37.795030433),parcel_centroid,167145263351,2023-06-26T23:55:00.000,2023-06-27T04:12:11.000
470,202306200386,8,otc alterations permit,2023-06-20T00:00:00.000,0250,016,1499,,California,St,0.0,,"to verify (e) sound levels in sleeping area, complying with sffc section 1103.7.6.1",issued,2023-06-23T08:45:17.000,2023-06-20T10:20:12.000,2023-06-23T08:45:17.000,,,,4.0,4.0,,Y,1.0,1.0,apartments,84.0,apartments,84.0,2,,R-2,R-2,5,wood frame (5),5,wood frame (5),,2023-06-23T08:45:05.000,in-house,N,Y,3,Nob Hill,94109.0,POINT (-122.418726495 37.790608003),parcel_centroid,1671482296549,2023-06-26T23:55:00.000,2023-06-27T04:12:11.000
471,202306200383,8,otc alterations permit,2023-06-20T00:00:00.000,4217,018,1267,,Rhode Island,St,,,"structural rev to pa 2015-0928-8194: update to propsed seismic system with relocated plywood shearwalls, remvoal of strong walls.",filed,2023-06-20T10:12:46.000,2023-06-20T10:12:46.000,,,,,2.0,4.0,,,,0.0,2 family dwelling,2.0,2 family dwelling,2.0,2,,"R-3,U","R-3,U",5,wood frame (5),5,wood frame (5),,2023-06-20T10:13:56.000,in-house,N,Y,10,Potrero Hill,94107.0,POINT (-122.401195332 37.753710183),parcel_centroid,1671478172325,2023-06-26T23:55:00.000,2023-06-27T04:12:11.000
472,202306200359,8,otc alterations permit,2023-06-20T00:00:00.000,1197,076,1737,,Grove,St,0.0,,reroofing,issued,2023-06-20T08:56:48.000,2023-06-20T08:43:23.000,2023-06-20T08:56:48.000,,,,3.0,3.0,,,24240.0,24240.0,2 family dwelling,2.0,2 family dwelling,2.0,0,,R-2,R-2,5,wood frame (5),5,wood frame (5),,2023-06-20T08:55:24.000,in-house,N,Y,5,Lone Mountain/USF,94117.0,POINT (-122.445182115 37.774776588),parcel_centroid,1671451486796,2023-06-26T23:55:00.000,2023-06-27T04:12:11.000
473,202306200354,8,otc alterations permit,2023-06-20T00:00:00.000,2993,077,466,,Lansdale,Av,,,replace (2) windows. non visible from street. material is vinyl. u-fact <.30,issued,2023-06-20T09:00:15.000,2023-06-20T08:31:37.000,2023-06-20T09:00:15.000,,,,2.0,2.0,,,8130.0,8130.0,1 family dwelling,1.0,1 family dwelling,1.0,0,,R-3,R-3,5,wood frame (5),5,wood frame (5),,2023-06-20T08:57:58.000,in-house,N,Y,7,West of Twin Peaks,94127.0,POINT (-122.455048382 37.73592604),parcel_centroid,1671444149273,2023-06-26T23:55:00.000,2023-06-27T04:12:11.000
474,202306200437,8,otc alterations permit,2023-06-20T00:00:00.000,2923,030,225,,Vasquez,Av,,,design and install fire sprinkler system for single family house.,filed,2023-06-20T13:10:28.000,2023-06-20T13:10:28.000,,,,,2.0,2.0,,Y,8500.0,0.0,1 family dwelling,1.0,1 family dwelling,1.0,2,,R-3,R-3,5,wood frame (5),5,wood frame (5),,2023-06-21T13:05:13.000,in-house,N,Y,7,West of Twin Peaks,94127.0,POINT (-122.461185859 37.743466248),parcel_centroid,1671541147230,2023-06-26T23:55:00.000,2023-06-27T04:12:11.000
475,202306200408,8,otc alterations permit,2023-06-20T00:00:00.000,2768,003,420,,Diamond,St,,,rev to pa202305087260 to amend a foundation detail due to structural deficiencies were discovered in the field.,issued,2023-06-22T09:39:49.000,2023-06-20T11:17:08.000,2023-06-22T09:39:49.000,,,,3.0,3.0,,,20000.0,20000.0,2 family dwelling,2.0,2 family dwelling,2.0,2,,R-3,R-3,5,wood frame (5),5,wood frame (5),,2023-06-22T09:37:26.000,in-house,N,Y,8,Noe Valley,94114.0,POINT (-122.437060186 37.755513925),parcel_centroid,1671505143665,2023-06-26T23:55:00.000,2023-06-27T04:12:11.000
476,202306200422,8,otc alterations permit,2023-06-20T00:00:00.000,0534,023B,3034,,Steiner,St,,,relocate front garage door to front propert line,filed,2023-06-20T11:59:50.000,2023-06-20T11:59:50.000,,,,,3.0,3.0,,,15000.0,0.0,2 family dwelling,2.0,2 family dwelling,2.0,2,,R-3,R-3,5,wood frame (5),5,wood frame (5),,2023-06-20T12:21:07.000,in-house,N,Y,2,Marina,94123.0,POINT (-122.43692708 37.797418949),parcel_centroid,167152273386,2023-06-26T23:55:00.000,2023-06-27T04:12:11.000
477,202306200345,8,otc alterations permit,2023-06-20T00:00:00.000,6034,016,628,,Cambridge,St,,,re-roofing.,issued,2023-06-20T08:25:32.000,2023-06-20T07:44:42.000,2023-06-20T08:25:32.000,,,,3.0,3.0,,,17000.0,17000.0,1 family dwelling,1.0,1 family dwelling,1.0,0,,R-3,R-3,5,wood frame (5),5,wood frame (5),,2023-06-20T08:22:48.000,in-house,N,Y,11,Portola,94134.0,POINT (-122.417524036 37.723508193),parcel_centroid,1671433194565,2023-06-26T23:55:00.000,2023-06-27T04:12:11.000
478,202306200390,8,otc alterations permit,2023-06-20T00:00:00.000,2345A,019,608,,Taraval,St,,,install new fire spriknler system per nfpa13 through building including 2in u/g water service,filed,2023-06-20T10:26:15.000,2023-06-20T10:26:15.000,,,,,2.0,2.0,,Y,19500.0,0.0,office,0.0,office,0.0,2,,B,B,5,wood frame (5),5,wood frame (5),,2023-06-21T09:46:12.000,in-house,N,Y,7,West of Twin Peaks,94116.0,POINT (-122.472773132 37.743417128),parcel_centroid,1671487131979,2023-06-26T23:55:00.000,2023-06-27T04:12:11.000
479,202306200371,8,otc alterations permit,2023-06-20T00:00:00.000,0996,013,3464,,Clay,St,,,"in kind replacement of (2) windows and (1) french door on 2nd floor at front of house. wood frame. same location. same size, ig, tempered, low e2 glass, u factor < .30",issued,2023-06-20T09:52:42.000,2023-06-20T09:20:37.000,2023-06-20T09:52:42.000,,,,4.0,4.0,,,10000.0,10000.0,1 family dwelling,1.0,1 family dwelling,1.0,0,,R-3,R-3,5,wood frame (5),5,wood frame (5),,2023-06-20T09:47:49.000,in-house,N,Y,2,Presidio Heights,94118.0,POINT (-122.449989395 37.788982818),parcel_centroid,167146486415,2023-06-26T23:55:00.000,2023-06-27T04:12:11.000
480,202306200459,8,otc alterations permit,2023-06-20T00:00:00.000,0955,010,2828,,Vallejo,St,,,"increasing sf of subbasement level, reconfigure interior & lower floor 6'8"". increase sf of basement level. reconfifure interior & lower fl 2'-6'2"". add 842 sf of conditioned area",filed,2023-06-20T15:42:12.000,2023-06-20T15:42:12.000,,,,,3.0,3.0,,,646451.0,0.0,1 family dwelling,1.0,1 family dwelling,1.0,2,,R-3,R-3,5,wood frame (5),5,wood frame (5),,2023-06-21T15:34:21.000,in-house,N,Y,2,Pacific Heights,94123.0,POINT (-122.444040929 37.794376132),parcel_centroid,167156485295,2023-06-26T23:55:00.000,2023-06-27T04:12:11.000
481,202306200360,8,otc alterations permit,2023-06-20T00:00:00.000,6593,015,274,,Duncan,St,,,"fire sprinklers per nfpa 13 r 2022 edition to be installed to entire building per approved plans 201906072813 s2/r1. scope of work includes fire only service , backflow and ug piping",issued,2023-06-20T11:53:57.000,2023-06-20T08:43:24.000,2023-06-20T11:53:57.000,,,,4.0,4.0,,Y,21418.0,47245.0,2 family dwelling,2.0,2 family dwelling,2.0,2,,R-3,R-3,5,wood frame (5),5,wood frame (5),,2023-06-20T11:47:13.000,in-house,N,Y,8,Noe Valley,94131.0,POINT (-122.426304505 37.746379061),parcel_centroid,1671449208493,2023-06-26T23:55:00.000,2023-06-27T04:12:11.000
482,202306200446,8,otc alterations permit,2023-06-20T00:00:00.000,3566,009,380,,Dolores,St,,,revision to pa# 202207128253: add 1 bathroom to unit 1,filed,2023-06-20T14:04:35.000,2023-06-20T14:04:35.000,,,,,3.0,3.0,,,10000.0,0.0,apartments,10.0,apartments,10.0,2,,R-2,R-2,5,wood frame (5),5,wood frame (5),,2023-06-20T15:49:51.000,in-house,N,Y,8,Castro/Upper Market,94114.0,POINT (-122.426646698 37.763347973),parcel_centroid,1671552268640,2023-06-26T23:55:00.000,2023-06-27T04:12:11.000
483,202306200387,8,otc alterations permit,2023-06-20T00:00:00.000,0829,016,528,,Oak,St,,,"install new fire sprinklers system per nfpa13 through ground floor unit #7 including 2in u/g fire service.  including 2"" underground fire service.  ref bpa#202101793637",issued,2023-06-26T09:02:11.000,2023-06-20T10:22:26.000,2023-06-26T09:02:11.000,,,,3.0,3.0,,Y,12500.0,22498.0,apartments,6.0,apartments,7.0,2,,R-2,R-2,5,wood frame (5),5,wood frame (5),,2023-06-26T08:35:52.000,in-house,N,Y,5,Hayes Valley,94102.0,POINT (-122.428880206 37.774483331),parcel_centroid,167148382519,2023-06-26T23:55:00.000,2023-06-27T04:12:11.000
484,202306200417,8,otc alterations permit,2023-06-20T00:00:00.000,6072,003,326,,La Grande,Av,,,"comply with nov 202306563 - g/f: (n) bedroom, office, bathroom, wet bar and repair interior staircase.",filed,2023-06-20T11:41:31.000,2023-06-20T11:41:31.000,,,,,2.0,2.0,,,110000.0,119209.0,1 family dwelling,1.0,1 family dwelling,1.0,2,,R-3,R-3,5,wood frame (5),5,wood frame (5),,2023-06-21T11:42:48.000,in-house,N,Y,11,Excelsior,94112.0,POINT (-122.425870024 37.71978885),parcel_centroid,1671517195146,2023-06-26T23:55:00.000,2023-06-27T04:12:11.000
485,202306200374,8,otc alterations permit,2023-06-20T00:00:00.000,0032,002,265,,North Point,St,,,remove approx 700 sqft of roofing and replace in kind,issued,2023-06-20T10:38:20.000,2023-06-20T09:37:08.000,2023-06-20T10:38:20.000,,,,4.0,4.0,,,19200.0,19200.0,apartments,87.0,apartments,87.0,0,,R-2,R-2,5,wood frame (5),5,wood frame (5),,2023-06-20T10:35:26.000,in-house,N,Y,3,North Beach,94133.0,POINT (-122.411575385 37.806347848),parcel_centroid,1671468488024,2023-06-26T23:55:00.000,2023-06-27T04:12:11.000
486,202306200356,8,otc alterations permit,2023-06-20T00:00:00.000,0697,039,1400,,Geary,Bl,0.0,,"7th fl, unit 705 interior remodel - replace plumbing fixtures. install shower grab bar backing and local smoke alarms @ sleeping room and living room entry area. no exterior work.",issued,2023-06-23T10:47:11.000,2023-06-20T08:35:02.000,2023-06-23T10:47:11.000,,,,26.0,26.0,,,55000.0,55000.0,apartments,297.0,apartments,297.0,2,,R2.1,R2.1,1,constr type 1,1,constr type 1,,2023-06-23T10:44:41.000,in-house,N,Y,2,Japantown,94109.0,POINT (-122.427133948 37.785542416),parcel_centroid,1671446416767,2023-06-26T23:55:00.000,2023-06-27T04:12:11.000
487,202306200428,8,otc alterations permit,2023-06-20T00:00:00.000,4068,027,417,,Arkansas,St,,,reroofing,issued,2023-06-20T13:00:13.000,2023-06-20T12:34:25.000,2023-06-20T13:00:13.000,,,,3.0,3.0,,,20000.0,20000.0,2 family dwelling,2.0,2 family dwelling,2.0,0,,R-3,R-3,5,wood frame (5),5,wood frame (5),,2023-06-20T12:57:24.000,in-house,N,Y,10,Potrero Hill,94107.0,POINT (-122.398045266 37.760938677),parcel_centroid,1671529169462,2023-06-26T23:55:00.000,2023-06-27T04:12:11.000
488,202306200352,8,otc alterations permit,2023-06-20T00:00:00.000,2540,078,2780,,19th,Av,70.0,,unit 70: replace (2) windows (1) door- non visible from the street. material is vinyl. no size change. u.fact<.30.,issued,2023-06-20T09:00:26.000,2023-06-20T08:25:38.000,2023-06-20T09:00:26.000,,,,3.0,3.0,,,10453.0,10453.0,apartments,84.0,apartments,84.0,0,,R-2,R-2,5,wood frame (5),5,wood frame (5),,2023-06-20T08:53:59.000,in-house,N,Y,7,West of Twin Peaks,94132.0,POINT (-122.474053182 37.736017228),parcel_centroid,1671443492806,2023-06-26T23:55:00.000,2023-06-27T04:12:11.000
489,202306200397,8,otc alterations permit,2023-06-20T00:00:00.000,1275,040,10,,Hillway,Av,,,remove kitchen wall. install new beam. construct kitchen island.,filed,2023-06-20T10:50:05.000,2023-06-20T10:50:05.000,,,,,3.0,3.0,,,30000.0,30000.0,1 family dwelling,1.0,1 family dwelling,1.0,2,,R-3,R-3,5,wood frame (5),5,wood frame (5),,2023-06-20T11:45:47.000,in-house,N,Y,8,Inner Sunset,94117.0,POINT (-122.456461391 37.764748247),parcel_centroid,167149495060,2023-06-26T23:55:00.000,2023-06-27T04:12:11.000
490,202306200413,3,additions alterations or repairs,2023-06-20T00:00:00.000,5955,010A,83,,Lisbon,St,,,legalization of (e) unwarranted unit at ground floor of front building,filed,2023-06-20T11:28:02.000,2023-06-20T11:28:02.000,,,,,3.0,3.0,,,100000.0,,1 family dwelling,1.0,2 family dwelling,2.0,2,,R-3,R-3,5,wood frame (5),5,wood frame (5),,2023-06-22T00:00:00.000,in-house,N,Y,11,Excelsior,94112.0,POINT (-122.429552738 37.726908454),parcel_centroid,1671510192338,2023-06-26T23:55:00.000,2023-06-27T04:12:11.000
